timestamp,mem_used_MiB,mem_total_MiB,gpu_util,mem_util,power_W,temp_C
2026/04/19 21:49:37.847, 31110, 32607, 100, 69, 593.58, 51
2026/04/19 21:49:38.863, 31110, 32607, 100, 46, 536.14, 55
